actor_id,movie_ids,adult,also_known_as,biography,birthday,deathday,gender,homepage,imdb_id,known_for_department,name,place_of_birth,popularity,profile_path
4229765,{1168560},False,[],,,,0,,nm14265031,Acting,Lina Lund Jørgensen,,0.0,
4233288,{1279623},False,[],,,,0,,,Acting,Holger Petersen,,0.0071,
4235350,{1169910},False,[],,,,0,,,Acting,Aida Ceesay,,0.0,
4235352,{1169910},False,[],,,,0,,,Acting,Mogens Gert Hansen,,0.0071,
4237118,{1170340},False,[],,,,0,,,Directing,Lisbeth Jessen,,0.0071,
4241728,{1155063},False,"['Dorcas Joanna Hansen', 'Dorcas J.M.G. Hansen']",,1985-04-10,,1,,,Acting,Dorcas Hansen,"Gweru, Zimbabwe",0.0214,/3QkVO3BFgGsQAtW4sDHeVgRHFNx.jpg
4244013,{1316030},False,[],,,,0,,,Sound,Bent Axen,,0.0071,
4245188,"{1490443, 1513630}",False,['Hilda Jytte Heick'],,1946-05-19,,1,,,Acting,Hilda Heick,,0.0218,/aLrQzszEhLQTm90IHW279RZHpeS.jpg
4245222,"{1048761, 1224229, 1513613}",False,[],,1983-06-11,,2,,,Acting,Abdel Aziz Mahmoud,"Abu Dhabi, Forenede Arabiske Emirater",0.0729,/9DhsrnfT4SBBuRRIRi6oKbBr8Sm.jpg
4246905,{1172554},False,[],,,,0,,,Acting,Susanne Vejen Vig,,0.0,
4248923,{1173010},False,[],,,,0,,,Acting,Angelina Owino,,0.0,
4249413,"{1173120, 1176692}",False,[],,,,0,,,Acting,Jarivan Ahmad,,0.0071,
4249415,{1173120},False,[],,,,0,,,Acting,Emilie Berg,,0.0071,
4249417,{1173120},False,[],,,,0,,,Acting,Bastian Hoe Friis-Topholm,,0.0,
4249419,{1173120},False,[],,,,0,,,Acting,Emma Steenbock,,0.0071,
4249421,{1173120},False,[],,,,0,,,Acting,Nanna-Marie Slot Thinesen,,0.0143,
4250846,{983524},False,"['Hans Kristjan Õis', 'Hans-Kristian Õis']",,1995-07-18,,2,,nm6863554,Acting,Hans Kristian Õis,,0.0286,/vIf2S89akuh54YUT0mL9eCgcGop.jpg
4251311,"{1227608, 1173484}",False,[],,,,0,,,Acting,Amelia Ahmad Abdullatif,,0.0261,
4251911,{1172078},False,[],,,,0,,,Acting,Per Brink Abrahamsen,,0.0143,
4251919,{1172078},False,[],,,,0,,,Acting,Andrea Grønlund Mogensen,,0.0071,
4251920,{1172078},False,[],,,,0,,,Acting,Hannibal Bay Hvolby,,0.0071,
4251923,{1172078},False,[],,,,0,,,Acting,Louise Hvolby,,0.0143,
4251954,"{1108549, 1079272, 1181200, 1172084, 1325528}",False,['Kimmie Liv Sennova'],,1989-04-14,,1,,,Acting,Kimmie Liv Sennova,,0.0311,/v2U50MjT6bVpxswXqEpNuZtT1Ll.jpg
4251955,{1172084},False,[],,,,2,https://anuresh.dk/,,Acting,Anuresh Rattan,"Aarhus, Danmark",0.0143,/84ngBVbHQgev83Pkg97hxx9zi8z.jpg
4251958,{1172084},False,[],,,,0,,,Acting,Josefine Lygum Kristensen,,0.0,
4251982,{1334304},False,[],,,,0,,,Acting,Lucija Ostan Vejrup,,0.0,/hJoVvEyRb4ta0T9OJdoGPyleXkx.jpg
4252817,{1173834},False,[],,,,0,,,Acting,Marie Nørgaard,,0.0071,
4252890,{1173851},False,[],,,,0,,,Acting,Haris Hahtijareic,,0.0589,
4252891,{1173851},False,[],,,,0,,,Acting,Henning Granslev,,0.0521,
4260277,{1067114},False,"['Hvila Green', 'Embla Hvila Gren-Ventzel', 'Hvila Green Ventzel']",,,,1,,nm10309149,Acting,Hvila Gren-Ventzel,,0.0143,/cPZYRnUJrxKBRaZyW8ddHHekwN5.jpg
4260328,{1175519},False,['Oliver Xander Bach Ternstrøm'],,,,0,,,Acting,Oliver Xander Bach Ternstrøm,,0.0071,
4261769,{1355578},False,[],,,,0,,,Acting,Kriti Surjan Thepade,,0.0071,
4263584,{1176246},False,[],,,,0,,,Acting,Gordon Torbet,,0.0546,
4264671,{1279610},False,[],,,,0,,,Acting,Carla Müller,,0.0071,
4265461,{1176692},False,[],,,,0,,,Acting,Malek Chihi,,0.0,
4265465,{1176692},False,[],,,,0,,,Acting,Kemal Yasar,,0.0,
4265466,{1176692},False,[],,,,0,,,Acting,Frederikke Vard,,0.0,
4265468,{1176692},False,[],,,,0,,,Acting,Christian Hesselberg,,0.0071,
4265469,{1176692},False,[],,,,0,,,Acting,Tarek Al-Shamky,,0.0,
4265470,{1176692},False,[],,,,0,,,Acting,Cham Rignel,,0.0,
4265486,{1176698},False,[],,,,0,,,Acting,Gaia Kjærsgaard,,0.0,
4265498,{1176704},False,[],,,,0,,,Acting,Frederik Bloch,,0.0214,
4265499,{1176704},False,[],,,,0,,,Acting,Marcus Le Fevre,,0.0,
4265500,{1176704},False,[],,,,0,,,Acting,Jan Weicher,,0.0264,
4266229,"{21276, 1119173}",False,[],,,,2,,nm1604055,Acting,Gustav Wolter,,0.0,
4266231,{21276},False,[],,,,2,,nm1603579,Acting,Flemming Høyer,,0.0,
4266235,{21276},False,[],,,,2,,nm1603614,Acting,Emil Rostrup,,0.0,
4266236,{21276},False,[],,,,2,,nm1615556,Acting,Christian Genz,,0.0,
4269708,{1179550},False,[],,1941-08-02,,2,,,Acting,Per Klok,,0.0,/y4UJx26K72Yvlpqqk5Ph2zKYgBe.jpg
4269864,{168777},False,[],,1951-06-22,,2,,,Acting,Lars Uhrenfeldt,,0.0071,
4270604,{936580},False,[],,,,0,,,Sound,Christian Sievert,,0.0,
4270977,"{375096, 1179545}",False,[],,,,0,,,Acting,Jacob Fiedler Nielsen,,0.0,
4270978,{375096},False,[],,,,0,,,Acting,Stine Enevoldsen,,0.0071,
4270979,{375096},False,[],,,,0,,,Acting,Tove Enevoldsen,,0.0143,
4270980,{375096},False,[],,,,0,,,Acting,Gudrun Ehlers,,0.0268,
4270981,{375096},False,[],,,,0,,,Acting,Martinus Jensen,,0.0071,
4270982,{375096},False,[],,,,0,,,Acting,Peter Ehlers,,0.0071,
4270999,{1178058},False,[],,1961-02-23,,1,,,Acting,Tine Kruse Andersen,,0.0071,/7Tind70rfS4NXXzAdD45BMNpJgp.jpg
4271000,{1178058},False,[],,,,0,,,Acting,Joe Andreassen,,0.0658,
4271001,{1178058},False,[],,,,0,,,Acting,Torben Hansen,,0.07,
4271007,{1178066},False,[],,,,0,,,Acting,Anna Dirckinck-Holmfeld Larsen,,0.0071,
4271172,{653373},False,[],,,,0,,,Acting,Niels Stefansen,,0.0,
4271173,{653373},False,[],,,,0,,,Acting,David Stubbe Teglbjærg,,0.0,
4271175,{653373},False,[],,,,0,,,Acting,Heinz Frellesen,,0.0,
4271267,{1070440},False,[],,,,0,,,Acting,Vicky Leander,,0.0071,
4271270,{1070440},False,[],,,,0,,,Acting,Poul-Erik Heilbuth,,0.0143,
4271298,{1178250},False,[],,,,0,,,Acting,Per Flink Basse,,0.0,
4271401,{1178333},False,[],,,,0,,,Acting,Thomas Hettich,,0.0,
4271443,{1178363},False,[],,,,0,,,Acting,Saied Zoghi,,0.0071,
4271447,{1178363},False,[],,,,0,,,Acting,Brita Ann Larsen,,0.0,
4271449,{1178363},False,[],,,,0,,,Acting,Anja Johnbeck,,0.0,
4271451,{1178363},False,[],,,,0,,,Acting,Thomas Fuglsbjerg,,0.0,
4271456,{1178363},False,[],,,,0,,,Acting,Rune Mikkelsen,,0.0,
4271457,{1178363},False,[],,,,0,,,Acting,Mohammed Hassan,,0.0071,
4271460,{1178363},False,[],,,,0,,,Acting,Ahmad Hassan,,0.0071,
4271461,{1178363},False,[],,,,0,,,Acting,Nadia Nielsen,,0.0,
4271462,{1178363},False,[],,,,0,,,Acting,Jakob Kristoffersen,,0.0,
4271465,{1178363},False,[],,,,0,,,Acting,Kirsten Kristensen,,0.0071,
4271469,{1178363},False,[],,,,0,,,Acting,Abdul Kadir,,0.0071,
4271470,{1178363},False,[],,,,0,,,Acting,Mette Blicher Folmer,,0.0,
4271472,{1178363},False,[],,,,0,,,Acting,Tove Krag Jensen,,0.0071,
4271834,{1178520},False,[],,,,0,,,Acting,Karan Barfod,,0.0143,
4272301,"{1180793, 1178663}",False,"['Ali Bayate', 'Abdel Hussein Al-Bayate']",,1989-12-13,,2,,,Acting,Ali Al-Bayate,"Køge, Danmark",0.0382,/yXMmHMHMuuw2YRXm8HGtZisjgbt.jpg
4273857,{983524},False,[],,,,0,,,Acting,Sebastian DeMots,,0.0,
4275380,{1179520},False,[],,,,0,,,Acting,Erik Hansen,,0.0,
4275384,{1179520},False,[],,,,0,,,Acting,Lizzi Varencke,,0.0,
4275408,{1179525},False,[],,,,0,,,Acting,Jacob Jensen,,0.0,
4275411,{1179525},False,[],,,,0,,,Acting,Horacio Munoz Orellana,,0.0,
4275436,{1179530},False,[],,,,0,,,Acting,Esper Hagen,,0.0071,
4275440,{1179530},False,[],,,,0,,,Acting,Lone Reippurt,,0.0,
4275570,{1179550},False,[],,,,0,,,Acting,Sanne Larsen,,0.0,
4275573,{1179550},False,[],,,,0,,,Acting,Jens Wilhelmsen,,0.0,
4275580,{1179568},False,[],,,,0,,,Acting,Anne-Marie Kolding,,0.0,
4276210,{1179714},False,[],,,,0,,,Acting,Sofie Lunøe,,0.0,
4276211,{1179714},False,[],,,,0,,,Acting,Trine Munkholm,,0.0,
4276212,{1179714},False,[],,,,0,,,Acting,August Højmark,,0.0071,
4276244,{1179725},False,[],,,,0,,,Acting,Hanne Kappel,,0.0,
4276254,{1179732},False,[],,,,0,,,Acting,Inger Berg Andersen,,0.0,
4276255,{1179732},False,[],,,,0,,,Acting,Birgit Haagensen,,0.0441,
4276256,{1179732},False,[],,,,0,,,Acting,Peter Harms Larsen,,0.0071,
4276257,{1179732},False,[],,,,0,,,Acting,Merete Lillesø,,0.0071,
4276259,{1179732},False,[],,,,0,,,Acting,Morten Rygård,,0.0379,
4276260,{1179732},False,[],,,,0,,,Acting,Leif Schiby,,0.0243,
4276262,{1179732},False,[],,,,0,,,Acting,Johannes Stobbe,,0.0071,
4276263,{1179732},False,[],,,,0,,,Acting,Helle Tholstrup,,0.0071,
4276311,{1179753},False,[],,,,0,,,Acting,Erik Hansen,,0.0071,
4276315,{1179753},False,[],,,,0,,,Acting,Børge Gabrielsen,,0.0261,
4276453,{1179806},False,[],,,,0,,,Acting,Merete Hjortsø,,0.0,
4276468,{1179809},False,[],,,,0,,,Acting,Ave Dané Mortensen,,0.0143,
4276787,"{1407152, 359821}",False,[],,1953-05-07,2009-06-09,2,,,Acting,Sonny Tronborg,"København, Danmark",0.0071,/8vF3XcufTj3yR1mzOIcJQxUEAwU.jpg
4276788,"{210819, 176582, 367594, 519594, 100558, 1451215, 33422, 54609, 274990, 297459, 21973, 183990}",False,[],,1940-12-11,1997-09-04,1,,,Acting,Lone Helmer,"Gentofte, Danmark",0.0609,/lkRex6SKRlNkkxKRQMw36uzZsqq.jpg
4276806,{1179911},False,[],,,,0,,,Acting,Tina Holmann,,0.0214,
4276807,{1179911},False,[],,,,0,,,Acting,Susanne Birkvad,,0.0,
4276808,{1179911},False,[],,1932-05-15,,1,,,Acting,Lise Gjellerup Koch,"Frederiksberg, Danmark",0.0,/vQ7xqApLDXw4jysKRhSUp0NRNnl.jpg
4276824,{1179920},False,[],,,,0,,,Acting,Bjarne Jeppesen,,0.0143,
4276993,{1179950},False,[],,,,0,,,Acting,Ingrid Flygare,,0.0,
4276996,{1179950},False,[],,,,0,,,Acting,Christina Bernsen,,0.0,
4277180,{204073},False,[],,,,0,,,Acting,Jens Wagn Rasmussen,,0.0,
4277181,{204073},False,[],,,,0,,,Acting,Sven Hastel,,0.0,
4277182,{204073},False,[],,,,0,,,Acting,Kenneth Nielsen,,0.0071,
4277184,{204073},False,[],,,,0,,,Acting,Tine Jensen,,0.0071,
4277185,{204073},False,[],,,,0,,,Acting,Henrik Rasmussen,,0.0,
4277186,{204073},False,[],,,,0,,,Acting,Hanne Olsen,,0.0,
4278359,{1180319},False,[],,1955-01-25,,2,,,Acting,Knud Odde,,0.0,/tCHu3TY87vm8GWWnUPJdH9ZTxkG.jpg
4278371,{1180319},False,[],,,,0,,,Acting,Tomas Ortved,,0.042,
4279643,{1180571},False,[],,,,0,,,Acting,Ebba Hjortshøj Rasmussen,,0.0,
4279699,{1180595},False,[],,,,0,,,Acting,Olivia skovbo,,0.0071,
4279700,{1180595},False,[],,,,0,,,Acting,Esaiah Samuel Mehlsen,,0.0071,
4280210,{1180793},False,[],,,,0,,,Acting,Tuva Alfredsson,,0.0261,
4285749,{1182240},False,[],,,,0,,,Acting,Gerda krum-Juncker,,0.0143,
4286351,{1124080},False,[],,,,0,,,Acting,Morten Rygaard,,0.0,
4287962,{1182747},False,[],,,,0,,,Acting,Nina Sikkersoq,,0.0071,/yplHriemAix3k5s8sXkfXWVrzrb.jpg
4287963,{1182747},False,[],,,,0,,,Acting,Ai Fang Hansen,,0.0,
4288702,"{1199678, 710615}",False,[],,,,0,,,Acting,Sejer Andersen,,0.0071,
4289732,{1183202},False,[],,,,0,,,Acting,Rasmus Swierstra-Banke,,0.0,
4290321,"{33442, 1179714, 724613, 368198, 367566, 394225, 155762, 460281}",False,[],,1939-03-19,,1,,,Acting,Lotte Olsen,"København, Danmark",0.0409,/6qjJUcEUz80rjElR5NeS4ITPfiM.jpg
4290345,{32947},False,['Ole Hvidmann'],,1943-04-17,2014-08-18,2,,,Acting,Ole Hvidman,,0.0214,
4290669,{1183419},False,[],,,,0,,,Acting,Helene de Svanenskjold,,0.0071,
4291053,{1181510},False,[],,,,0,,,Acting,Luke Lee Wyatt,,0.0,
4291060,{1181510},False,[],,,,0,,,Acting,Wilhelm David Lumholt Hakesberg,,0.0968,
4291062,"{1181510, 1436215}",False,[],,,,0,,,Acting,Sofus Hansen,,0.0071,
4291063,{1181510},False,[],,,,0,,,Acting,Malcolm Lawal,,0.0,
4291064,{1181510},False,[],,,,0,,,Acting,Sol Lindberg,,0.0,
4291068,{1181510},False,[],,,,0,,,Acting,Jessé Spiegelhauer Larsen,,0.0,
4291072,{1181510},False,[],,,,0,,,Acting,Aras Øzdemir,,0.0,
4291073,{1181510},False,[],,,,0,,,Acting,Kaj Graae Jørgensen,,0.0,
4291288,{1543113},False,[],,1972-12-25,,1,,nm1658270,Acting,Staceyann Chin,"Spanish Town, Jamaica",0.0143,
4293202,{11328},False,[],,,,0,,,Acting,Henrik Blich,,0.0256,
4293205,{2061},False,[],,,,0,,,Acting,Kenneth Schultz,,0.0071,
4293206,{2061},False,[],,,,0,,,Acting,Keith C. Stanley,,0.0143,
4293207,{2061},False,[],,,,0,,,Acting,Thomas Aagren,,0.0143,
4293208,{2061},False,[],,,,0,,,Acting,Eva Nauman,,0.0143,
4293209,{2061},False,[],,,,0,,,Acting,Thomas Herschel,,0.0143,
4293210,{2061},False,[],,,,0,,,Acting,Kenneth Herschel,,0.0143,
4293211,{2061},False,[],,,,0,,,Acting,Gunner Clemann,,0.0071,
4293213,{2061},False,[],,,,0,,,Acting,Laust Balskov,,0.0143,
4293214,{2061},False,[],,,,0,,,Acting,Kim Maali,,0.0143,
4293215,{2061},False,[],,,,0,,,Acting,Morten Pay,,0.0071,
4293217,{2061},False,[],,,,0,,,Acting,Per Leth,,0.0071,
4293221,{2061},False,[],,,,0,,,Acting,Evald,,0.0143,
4293222,{2061},False,[],,,,0,,,Acting,Jesper Staal,,0.0168,
4295483,{1184654},False,[],,,,0,,,Acting,Gustav Uhlendorff,,0.0,
4295486,{1184654},False,[],,,,0,,,Acting,Richard Jensen,,0.0661,
4295493,{886395},False,[],,,,0,,,Acting,Camille Buttingsrud,,0.0,
4295567,{1184692},False,[],,,,0,,,Acting,Agnes Andersen,,0.0,
4295569,"{1470049, 1184692}",False,[],,,,0,,,Acting,Rasmus Christiansen,,0.0261,
4298782,"{1121064, 1466191}",False,['Ibtihal El Hani'],,,,0,,,Acting,Ibbi El Hani,,0.0239,/8KGB3Ajremg2d8gFaVk5xqzua1.jpg
4298784,{1121064},False,[],,,,0,,,Acting,Jannik Bernhard Tengberg,,0.0,
4300578,{1208759},False,[],,,,0,,,Acting,Christian Clausen,,0.0,
4300648,{1490443},False,"['Lannie Moe', 'Lanny Moe']",,,,2,,,Sound,Lannie Moe,,0.0,/7scm7OQdbK56VTeovnbcF3LLChs.jpg
4300667,{1179227},False,[],,,,0,,,Acting,Gustav Marzetta Gleerup,,0.0071,
4300669,{1179227},False,[],,,,0,,,Acting,Emma Birkø,,0.0143,
4300670,{1179227},False,[],,,,0,,,Acting,Bella Norup,,0.0071,
4300671,{1179227},False,[],,,,0,,,Acting,Bolette Knudsen,,0.0,
4300672,{1179227},False,[],,,,0,,,Acting,Bobby Atiedu,,0.0143,
4300673,{1179227},False,[],,,,0,,,Acting,Kathrina Assaf,,0.0,
4300674,"{1179227, 314285}",False,[],,,,1,,nm7459735,Acting,Mille Rosendahl,,0.0071,
4300675,"{1279936, 1179227}",False,[],,,,0,,,Acting,Babette Feldt,,0.0,
4303916,"{41680, 15840, 46789}",False,[],,1952-08-27,2024-02-12,0,,,Acting,Henrik Petersen,,0.0286,/cXHPz9KRjThGpCk0fKcotD8wnpu.jpg
4305075,{1187313},False,[],,,,0,,,Acting,Svend-Aage Graversen,,0.0,
4311240,{1474637},False,[],,,,0,,,Writing,Lasse Spang Olsen,,0.0,
4313825,{1188736},False,[],,,,2,,,Directing,Thomas Lemke,,0.0,
4313866,{1188736},False,[],,,,0,,,Acting,Claus Bonnez,,0.0,
4313868,{1188736},False,[],,,,0,,,Acting,Adam Diderichsen,,0.0,
4313870,{1188736},False,[],,,,0,,,Acting,Jens Lyng Michelsen,,0.0,
4313874,{1188736},False,[],,1942-08-31,,1,,,Acting,Eva Smith,"København, Danmark",0.0806,/iDm0mdwTUgVqtHlT4dW2cQs7Pbm.jpg
4313884,{1188736},False,[],,,,0,,,Acting,Mohamad Abdou,,0.0,
4313889,{1188736},False,[],,,,0,,,Acting,Carit Thomas Andersen,,0.0,
4315977,{180401},False,[],,,,0,,,Acting,Birgitte Fjeldhede,,0.0,
4323766,{1342334},False,[],,,,0,,,Acting,Poul Olsen,,0.0071,
4328311,{37508},False,['Camilla Sofie Dalsgaard'],,1990-10-08,,1,,,Acting,Camilla Dalsgaard,,0.0398,/hYTGmwKUnU5vlguGTXSx8AUoFK9.jpg
4335336,{1514745},False,[],,,,2,,,Acting,Kim Nowak-Zorde,,0.0,
4336158,{728528},False,[],,,,0,,,Acting,Anne Arntz,,0.0143,
4336168,{16909},False,[],,,,0,,,Acting,Mads Parsum,,0.0,
4336170,{16909},False,[],,,,0,,,Acting,Flemming Jetmar,,0.0143,
4336171,{16909},False,[],,,,0,,,Acting,Sonnich Morgenstern,,0.0,
4336174,{16909},False,[],,,,0,,,Acting,Mette Brodersen,,0.0143,
4336175,{16909},False,[],,,,0,,,Acting,Carsten Christensen,,0.0,
4336176,{16909},False,[],,,,0,,,Acting,Lars Borch Nielsen,,0.0,
4352966,{1199678},False,[],,,,0,,,Acting,Morten Ingemann-Pedersen,,0.0,
4352967,{1199678},False,[],,,,0,,,Acting,Christian Lindhardt,,0.0,
4352968,{1199678},False,[],,,,0,,,Acting,Mads Johnsen,,0.0143,
4353102,{1061064},False,[],,,,0,,,Acting,Christian Bjørnskov,,0.0071,
4353104,{1061064},False,[],,,,0,,,Acting,Justin Parkinson,,0.0071,
4353105,{1061064},False,[],,,,0,,,Acting,Ove Solum,,0.0071,
4353106,{1061064},False,[],,,,0,,,Acting,Robert Ferguson,,0.0071,
4353107,{1061064},False,[],,,,0,,,Acting,Peter Gundelach,,0.0,
4353110,{1061064},False,[],,,,0,,,Acting,Gert Tinggaard,,0.0,
4353111,{1061064},False,[],,,,0,,,Acting,Jonathan Schwartz,,0.0071,
4353112,{1061064},False,[],,,,0,,,Acting,Stephan Kammerer,,0.0,
4353118,{1061064},False,[],,,,0,,,Acting,Sarita Covington Kammerer,,0.0,
4353120,{1061064},False,['The Raveonettes'],,1973-11-22,,1,,nm1534985,Acting,Sharin Foo,"Djursland, Danmark",0.0071,/pDIdVdm6RJzmEIFGZqPM0NrhjjB.jpg
4353121,{1061064},False,[],,,,0,,,Acting,Uffe Østergaard,,0.0,
4353124,{1061064},False,[],,,,0,,,Acting,Marie Høgh,,0.0,
4353331,{1199678},False,[],,,,0,,,Acting,Jytte Munk,,0.0143,
4353333,{1199678},False,[],,,,0,,,Acting,Linda Sternbo,,0.0143,
4353334,{1199678},False,[],,,,0,,,Acting,Marianne Gottschalck,,0.0,
4353336,{1199678},False,[],,,,0,,,Acting,Mogens Lønstrup,,0.0,
4353337,{1199678},False,[],,,,0,,,Acting,Helle Stauersbøll,,0.0,
4361141,{1201554},False,[],,,,0,,,Acting,Niels Emil Birch Bekker,,0.0,
4362179,{1043233},False,[],,,,0,,,Acting,Louise Beck,,0.0,
4362219,{1201785},False,[],,,,0,,,Acting,Lai La Cour,,0.0071,
4362221,{1201785},False,[],,,,0,,,Acting,Lotte La Cour,,0.0,
4367278,{964318},False,[],,,,0,,,Acting,Vigga Tukula,,0.0071,
4367279,{964318},False,[],,,,0,,,Acting,Allie Maggie Kvist,,0.0,
4367280,{964318},False,[],,,,0,,,Acting,Bertram Krassel,,0.0,
4370267,{20647},False,[],,,,1,,,Acting,Mia Eiberg Larsen,,0.0,
4371814,{81592},False,[],,,,0,,,Acting,Carl Pedersen,,0.0071,
4371816,{81592},False,[],,,,0,,,Acting,Johan Andersen,,0.0,
4372195,{650031},False,[],,,,2,,nm5595674,Acting,Sebastian Jacques,,0.0585,/nys2V1muhinVsgebWS4u3HuhvIF.jpg
4379760,{1205860},False,[],,,,0,,,Acting,Isabella Ølshøj,,0.0071,
4379761,{1205860},False,[],,,,0,,,Acting,Arvid Jullander,,0.0,
4379762,{1205860},False,[],,,,0,,,Acting,Josefine Green,,0.0071,
4379765,{1205860},False,[],,,,0,,,Acting,Johanna Lernstedt,,0.0071,
4379766,{1205860},False,[],,,,0,,,Acting,Anton Thulin,,0.0214,
4379769,{1205860},False,[],,,,0,,,Acting,Siri Josephson,,0.0143,
4379977,{1057195},False,[],,,,2,,nm15487771,Acting,Oliver Kaufmann,,0.0143,
4383927,{1206860},False,[],,,,0,,,Acting,Kurt Adamczyk,,0.0,
4391694,{1208787},False,[],,,,0,,,Acting,Olivia Norrie,,0.0,
4392866,{406808},False,[],,,,0,,,Acting,Steen Henriksen,,0.0143,
4392867,{406808},False,[],,,,0,,,Acting,Susana Valenzuela,,0.0071,
4392868,{406808},False,[],,,,0,,,Acting,Nana Kirstine Bruhn-Rasmussen,,0.0071,
4392879,{406808},False,[],,,,0,,,Acting,Renee Bøgeskov,,0.0,
4392880,{406808},False,[],,,,0,,,Acting,Jonas Linneke,,0.0,
4392881,{406808},False,[],,,,0,,,Acting,Henrik Rindom,,0.0071,
4392882,{406808},False,[],,,,0,,,Acting,Maria Amtoft,,0.0,
4392883,{406808},False,[],,,,0,,,Acting,Katrine Gjerding,,0.0,
4392885,{406808},False,[],,,,0,,,Acting,Emma Browning,,0.0071,
4392886,{406808},False,[],,,,0,,,Acting,Anastasia Vitiello Norrild,,0.0,
4392887,{406808},False,[],,,,0,,,Acting,Carlotta Meyer,,0.0,
4392891,{406808},False,[],,,,0,,,Acting,Julie Andresen,,0.0,
4392892,{406808},False,[],,,,0,,,Acting,Kamilla Vinding,,0.0,
4392893,{406808},False,[],,,,0,,,Acting,Bruno Povlsen,,0.0,
4392898,{406808},False,[],,,,0,,,Acting,Diana Bach,,0.0071,
4392899,{406808},False,[],,,,0,,,Acting,Sussie Hinze Glenstrøm,,0.0,
4392900,{406808},False,[],,,,0,,,Acting,Birgit Lassen,,0.0,
4392901,{1208952},False,[],,,,0,,,Acting,Elna Spore,,0.0,
4392902,{406808},False,[],,,,0,,,Acting,Kim Pernille Lundmark,,0.0,
4392904,{406808},False,[],,,,0,,,Acting,Annette Thorsen-Meyer,,0.0,
4392905,{406808},False,[],,,,0,,,Acting,Ane Troelstrup,,0.0,
4392906,{406808},False,[],,,,0,,,Acting,Pia Ledgaard Werdelin,,0.0,
4392933,{1208961},False,[],,,,0,,,Acting,Fru Lahaye,,0.0071,
4392938,{1208962},False,[],,,,0,,,Acting,Hjalmar Løve,,0.0,
4394114,{1154066},False,[],,,,0,,,Writing,Vicky Singh,,0.0071,
4394943,{1209446},False,[],,,,0,,,Acting,Amélie kierkegaard,,0.0071,
4395788,{1208759},False,[],,,,0,,,Acting,Per Årman,,0.0,
4396669,{1209904},False,[],,,,0,,,Acting,Olga Hansen,,0.0,
4396672,{1209904},False,[],,,,0,,,Acting,P.M.  Jørgensen,,0.0,
4398057,"{1210252, 1402813, 1296061}",False,[],,,,0,,,Acting,Agnete Blom,,0.0,
4399229,{1210458},False,[],,,,0,,,Directing,Nicoline Skotte Jacobsen,,0.0,
4399417,{1513634},False,"['Britt Eilskov', 'Britt Larsen']",,1979-12-02,,1,,,Acting,Ida Bendix Skelbæk-Knudsen,"Aalborg, Danmark",0.0521,/zQw8eoDsYg28Phsq6qWAEqVm2oK.jpg
4399436,{1210503},False,[],,,,0,,,Acting,Mikkel Hansen,,0.0143,
4400094,{1210680},False,[],,,,0,,,Acting,Johanne Dinesen,,0.0071,
4403148,{1211400},False,[],,,,0,,,Acting,Henry Heerup,,0.0,
4403166,{1211400},False,[],,,,0,,,Acting,Egill Jacobsen,,0.0,
4405127,"{1168560, 1205456}",False,[],,,,0,,,Acting,Lasse Øhrstrøm,,0.0,
4407493,"{1212272, 1303861, 1363719}",False,[],,,,0,,,Acting,Agnes Petersen,,0.0071,
4408658,{940605},False,[],,,,0,,,Acting,Julie Find,,0.0,
4408659,{940605},False,[],,,,0,,,Acting,Jesper Bredsgaard,,0.0214,
4409066,{1212659},False,[],,,,0,,,Acting,Ulla Søderholm,,0.0,
4410339,"{1299009, 1353426, 1202178}",False,['Ida Mia Appel'],,,,0,,,Acting,Ida Appel,,0.0168,
4410340,"{1202178, 1451907, 1451892, 1451350, 1279965}",False,['Oskar Salvatore Væring Lundin '],,1999-06-28,,2,,,Acting,Oskar Salvatore Lundin,"København, Danmark",0.0544,/bs23uaSOPMWwJkkvUuATGoumMik.jpg
4410343,{1202178},False,[],,,,2,,nm9742729,Acting,Sebastian Sørensen,,0.0887,
4410344,{1202178},False,[],,,,0,,,Acting,Nanna Komal Hølmkjær,,0.0143,/qCJUDtK0AdQpbU9l5DIxHhv84HX.jpg
4413002,{1154066},False,[],,,,0,,,Acting,Line Krogholm,,0.0,
4414345,{1359120},False,[],"Lisa Riesner is a multi awardwinning actress based in Berlin and Copenhagen. 2022 she played in a leading role next to Rune Temte (the last kingdom/ captain marvel) and Lukas Louhgran ( The billion dollar Code netflix) in a teaser for a series.

Lisa is booked a lot recently in the scandinavian market due to her natural red hair, she is german austrian and Lisa studied acting with diploma and exam for 4 year at the Checkhov Institute in Berlin. She also trained with Theodor Stepanof (Moskau), trainer of Kate Winsleta and Lennart Petit (New York). Currently is being casted for several feature film and plays the lead in the globe Berlin shakespeares as you like it.

Lisa recently starred as the main character in the acclaimed short film Moder from 2025. The film is a powerful and emotionally charged exploration of the often unspoken challenges and emotional complexities of parenting.",1991-09-22,,1,https://www.lisariesner.com/,,Acting,Lisa Riesner,"Stuttgart, Germany",0.0071,/l3FK8wKMHd025Hs4xQX4w5baRUj.jpg
4416420,{36700},False,['Bob Jackson'],,1956-07-08,,2,,,Acting,Bo Jakobsen,"København, Danmark",0.0331,/lFFtkxjyF4z64x10gxrViDkBMlw.jpg
4416428,"{1437291, 36700}",False,[],,,,0,,,Acting,Rolf Krogh,,0.0071,
4416437,{36700},False,[],,,,0,,,Acting,Aya,,0.0,
