name,birthday,deathday,gender,person_id
Jessie Ward,1982-02-18,,1,207546
Perdita Weeks,1985-12-25,,1,207549
Linnea Sharples,1968-03-06,,1,1518274
Slaine Kelly,1982-07-09,,1,207554
Mehret Mandefro,1977-01-01,,1,1780421
Aidan Turner,1983-06-19,,2,207558
Jill Biden,1951-06-03,,1,2304728
Vinessa Antoine,1983-07-21,,1,207582
George Blagden,1989-12-28,,2,1256160
Khylin Rhambo,1996-01-08,,2,994016
Tadhg Murphy,1979-05-30,,2,1256162
Alessandra Ambrosio,1981-04-11,,1,207606
Astrid Bergès-Frisbey,1986-05-26,,1,469759
Theresa Tova,1950-01-01,,1,207623
Mackenzie Aladjem,2001-09-11,,1,207628
James McArdle,1989-04-03,,2,1256215
Sayra Player,1976-07-31,,1,207640
Bassem Youssef,1974-03-22,,2,1256217
Jimmy Buffett,1946-12-25,2023-09-01,2,994073
Steve Tyler,1962-09-21,,2,207671
Lauren Harris,1984-07-06,,1,2042685
Mobin Khan,1952-05-12,,2,1256256
Quintessa Swindell,1997-02-07,,3,2042690
Toks Olagundoye,1975-09-16,,1,1256258
Ian Patrick,2002-11-11,,2,1256260
Megha Sandhu,1996-07-20,,1,3615561
Tucker Carlson,1969-05-16,,2,207706
Lisa Berry,1979-11-06,,1,207713
Elizabeth Tan,1990-01-06,,1,207723
Daniel Lissing,1981-10-04,,2,1256300
Spiro Agnew,1918-11-09,1996-09-17,2,2829168
Martin Mares,1988-07-30,,2,3877747
Robert Fox Richardson,2006-08-11,,2,2829214
Laurence M. Richardson,1996-02-16,,2,2829218
Remington B. Richardson,1993-08-23,,2,2829221
Robert G. Richardson,1969-03-25,,2,2829222
Rayne Guest,1979-10-16,,1,207787
Mike Tsar,1965-10-24,,2,207821
Richard Robitaille,1963-03-08,,2,207823
Marco Perella,1949-05-18,,2,994259
Joseph Stalin,1878-12-18,1953-03-05,2,994271
Zoë Jarman,1982-12-16,,1,1256416
Ed Weeks,1980-10-25,,2,1256415
Julie Barclay,1961-08-01,,1,3353571
Ryland Brickson Cole Tews,1990-09-08,,2,1780725
Sajen Corona,1974-10-04,,0,470006
Tobias Kay,1971-01-01,,2,994305
Lee Rychter,1977-12-06,,2,994306
Christian Stock,1982-08-16,,2,994308
Georg Marin,1946-08-02,,2,994311
Natalie Dreyfuss,1987-02-25,,1,207899
Moses Ingram,1994-02-06,,1,2042908
Brooke Tansley,1978-04-26,,1,207915
Toby Levins,1981-06-10,,2,207939
Dilshad Vadsaria,1985-09-14,,1,207985
Drew Roy,1986-05-16,,2,207997
Marcus Hearn,1970-06-01,,2,1518723
Krsy Fox,1984-02-13,,1,2829463
Daymond John,1969-02-23,,2,470172
Druski,1994-09-12,,2,3615902
Boyan Anev,1977-01-01,,2,2043046
Yoshie Bancroft,1986-01-15,,1,1256639
Justin Xavier Smith,1990-05-18,,2,1780929
Alex Zhang Hungtai,1980-09-04,,2,1518792
Jacob Blair,1984-01-26,,2,208069
Eric Allen Smith,1987-01-27,,2,1780933
Sara Thompson,1995-09-04,,1,1780953
Zoe Fish,2011-01-01,,1,1780958
Ace Bhatti,1969-09-13,,2,208095
Adetokumboh M'Cormack,1982-02-27,,2,208096
Kunal Nayyar,1981-04-30,,2,208099
Pal Aron,1971-01-01,,2,1780966
Andrew Jenkins,1988-12-28,,2,208107
Daniel Dahlstrom,1989-11-12,,2,1780979
Drake Dalgleish,1999-02-02,,2,2567421
Elijah Marcano,1997-05-08,,2,1780991
Earnestine Phillips,1951-01-10,,1,1781001
Elise Gatien,1988-07-14,,1,208143
Christine Evangelista,1986-10-27,,1,208160
Olivia Hardt,1988-06-20,,1,208198
Michaela Jaé Rodriguez,1991-01-07,,1,1518933
Ashley Rickards,1992-05-04,,1,208225
Jenessa Grant,1988-12-16,,1,1256820
Orla Hannon,1985-12-19,,1,208256
Crystal Mantecon,1981-12-29,,1,208259
Michelle McGinty,1967-07-23,,1,1519011
Daisy Betts,1982-02-01,,1,208294
Callan Mulvey,1975-02-23,,2,208296
Amanda Gallo,1993-04-09,,1,208301
Lindsey Broad,1984-12-08,,1,208307
Erin Ross,1979-12-09,,1,208311
Michael Webber,1970-04-24,,2,1519044
Tiara Parker,1978-08-11,,1,208332
Josh Alexander,1975-05-14,,2,208343
Mark Setlock,1968-06-26,,2,208349
Jeffrey Nicholas Brown,1975-08-29,,2,208383
Tricia Collins,1988-07-14,,1,208389
Erik Fellows,1981-10-02,,2,208401
Brando Eaton,1986-07-17,,2,208406
Roger Greco,1966-04-24,,2,2043414
Jenna Davis,2004-05-05,,1,2043430
Jim Coope,1952-09-06,2013-03-08,2,1781303
Christian Ganiere,2008-09-02,,2,1519173
Jason Finn,1986-01-16,,2,994886
Rayisa Kondracki,1980-02-07,,1,208454
Daisy Aitkens,1986-04-25,,1,208456
Philip Brodie,1975-04-03,,2,208470
Zack Bennett,1988-05-25,,2,994912
Alin Popa,1984-08-15,,2,2829923
Ace Hicks,1985-08-24,,1,2305653
Andrea Lowe,1975-05-01,,1,208506
Jessica Oyelowo,1978-01-01,,1,208507
Erica Deutschman,1991-09-26,,1,1519236
Nick Kroll,1978-06-05,,2,208519
Andrew Astor,2000-06-07,,2,208524
Carolyn Fe,1961-08-01,,1,1519245
Yann Demange,1977-01-01,,2,208527
Alex Harrouch,1992-06-26,,2,1519247
Adrian Quiñonez,1977-10-02,,2,208529
Konstantin Adaev,1975-03-14,,2,1781393
Clementine Nicholson,1991-09-01,,1,1781402
Anna Hopkins,1987-02-12,,1,208539
Jordan Haj,1988-10-01,,2,1781403
Mercedes Rose,1972-04-22,,1,995002
Elijah Nelson,1999-05-07,,2,995003
Rowan Blanchard,2001-10-14,,1,1257205
Bear Grylls,1974-06-07,,2,208629
Chieng Mun Koh,1960-12-16,,1,1519355
Pete Doherty,1979-03-12,,2,208635
Paul Weller,1958-05-25,,2,208637
Alexander Schubert,1970-01-01,,2,1257219
Madison McKinley,1986-03-13,,1,208659
Kay Cannon,1974-08-27,,1,208664
Scott Lyster,1987-01-22,,2,208673
Lee Majdoub,1982-05-31,,2,208677
Tracy Spiridakos,1988-02-20,,1,208678
Anja Savcic,1992-11-27,,1,208679
Matt Braunger,1974-08-01,,2,208685
Chase Coleman,1985-03-20,,2,208702
Sean Ringgold,1977-11-03,,2,208709
Megan Ketch,1982-07-26,,1,995197
Holland Roden,1986-10-07,,1,208782
Alisha Wainwright,1989-07-14,,1,1519512
Jesy McKinney,1988-11-29,,2,1519526
Abby Ross,1997-03-19,,1,1519527
Katie Findlay,1990-08-28,,3,1257387
Mim Drew,1971-10-23,,1,1257413
Tru Collins,1986-09-24,,1,1519577
Turi Haim,1981-12-07,,2,1781724
Alexander Koch,1988-02-24,,2,1257465
Todd Lasance,1985-02-18,,2,208907
Frank Pacheco,1978-12-29,,2,995357
Rebecca Ann Johnson,1981-04-12,,1,995359
Spencer McLaren,1973-02-28,,2,208931
Mike Kochansky,1986-06-03,,2,1519654
Joel Salatin,1957-02-24,,2,995369
Casey LaBow,1983-08-14,,1,208944
Justin Martin,1994-05-17,,2,208956
Gabby Douglas,1995-12-31,,1,1781825
McKayla Maroney,1995-12-09,,1,1781826
Aly Raisman,1994-05-25,,1,1781827
Jenna Goodwin,1983-12-23,,1,471106
Guy Branum,1979-11-12,,2,1519685
Mahaley Patel,1987-09-30,,1,1519697
Marc Wallice,1959-10-03,,2,995416
Keidrich Sellati,2001-10-22,,2,1257562
Annet Mahendru,1989-08-21,,1,1257563
Alison Wright,1976-07-12,,1,1257565
Yamiche Alcindor,1986-11-01,,1,2830428
John Carty,1967-01-01,,2,3879013
Jacklyn Lick,1974-05-20,,1,995440
Lucia Efstathiou,2006-09-22,,1,2830449
Chloe Csengery,2000-07-07,,1,995457
Jessica Tyler Brown,2004-11-02,,1,995458
Felix Mallard,1998-04-20,,2,2044036
Alessandra Torresani,1987-05-29,,1,209038
Aesop Aquarian,1945-02-27,2022-05-27,2,1781903
Houston Rhines,1980-03-25,,2,209045
Ava DeMary,2001-04-28,,1,995481
Mark Ricketson,1986-08-04,,2,3354782
Rossie Cottrell,1977-10-10,,1,1781925
Stella Keitel,1985-12-10,,1,209069
Scott MacArthur,1979-08-06,,2,209087
Kristina Buožytė,1982-10-09,,1,995521
Morgana Ignis,1989-05-19,,1,1519820
Joe Tödtling,1979-10-20,,2,995536
Thomas Nash,1979-10-14,,2,995539
Dawin,1992-12-03,,2,2044122
Brett Gentile,1973-09-15,,2,209125
Duane Graves,1975-10-29,,2,995566
Rob Sheridan,1979-10-11,,2,209147
George Keywood,1994-04-29,,2,1782015
Chao-Li Chi,1927-04-05,2010-10-16,2,995587
Paloma Kwiatkowski,1994-05-29,,1,1257753
Lane Compton,1985-05-24,,2,209179
Karl Thaning,1977-05-09,,2,209193
Zoltán Seress,1962-05-21,,2,995627
Annie Ilonzeh,1983-08-23,,1,209196
Marisa Miller,1978-08-06,,1,209197
Adriana Lima,1981-06-12,,1,209198
Emily Baldoni,1984-08-03,,1,209200
Tommy Lioutas,1983-11-18,,2,209207
Ellery Sprayberry,2000-10-26,,1,209225
Maria Seweryn,1975-03-25,,1,995658
Charles Michael Davis,1984-12-01,,2,1257816
Kate Nash,1987-07-06,,1,209240
Daniella Pineda,1987-02-20,,1,1257819
Max Joseph,1982-01-16,,2,1257827
Nēv Schulman,1984-09-26,,2,1257828
Molly Gordon,1995-12-06,,1,1782117
Pavel Bartoș,1975-01-20,,2,1257832
Dorothy Lewis,1937-07-23,,1,2044284
Gayle Rankin,1989-08-01,,1,1782144
Sawyer Spielberg,1992-03-10,,2,1782152
August Maturo,2007-08-28,,2,1257867
Sam Heughan,1980-04-30,,2,209326
Eric Satterberg,1983-09-07,,2,1520065
Britt Baron,1995-10-16,,1,1520066
Aiysha Hart,1990-08-08,,1,1257937
Adam Huber,1987-05-08,,2,1520085
Jack Roth,1984-09-01,,2,209370
Lee Joon,1988-02-07,,2,1257963
Thomas Savage,1925-04-25,2003-07-25,2,2306579
Shalim Ortiz,1979-02-26,,2,209456
Daisy Haggard,1978-03-22,,1,209458
Sally Carman,1981-05-09,,1,209488
Tarek Bishara,1978-10-19,,2,209505
Natalie Hall,1990-01-25,,1,209511
Macon Blair,1974-11-14,,2,209513
Graham Abbey,1971-03-24,,2,209537
Bubba Lewis,1989-02-20,,2,209545
Fiji,1970-05-10,2025-07-23,2,1520271
Felicia Tassone,1989-03-05,,1,1782412
Deborah Voorhees,1961-07-28,,1,1520288
Laura Haddock,1985-08-21,,1,209578
Eleanor Wyld,1989-01-01,,1,209579
David Ortiz,1975-11-18,,2,209594
Ally Maki,1986-12-29,,1,209596
Keith Carlos,1987-12-19,,2,4141761
Fred Trump,1905-10-11,1999-06-25,2,2306766
Olivia Grant,1983-09-20,,1,209630
Hannah New,1984-05-13,,1,1258225
Charlie Carrick,1986-06-25,,2,209673
RJ Mitte,1992-08-21,,2,209674
Cathy Guisewite,1950-09-05,,1,1258251
Catalina Larranaga,1969-11-27,,1,1520397
Frederic Doss,1977-05-05,,2,209680
Steve Cochrane,1977-01-01,,2,209712
Lisa Ciara,1982-12-03,,1,209714
Eve Harlow,1989-06-20,,1,209723
Josie Totah,2001-08-05,,1,1520451
Fabrizio Costa,1954-05-31,,2,209745
Johnny Weir,1984-07-02,,2,471898
Connor Stanhope,1998-03-10,,2,209764
Chad Connell,1983-05-20,,2,209769
Reedy Gibbs,1947-02-17,,1,209785
Ted Arcidi,1958-06-16,,2,209799
Robert Bigelow,1945-05-12,,2,2044824
Matt Jones,1980-06-12,,2,209830
Adam Kovic,1985-02-20,,2,1520552
Lawrence Sonntag,1983-01-07,,2,1520553
James Willems,1984-04-06,,2,1520554
Hikaru Shida,1988-06-11,,1,2307010
Jane Harber,1985-11-12,,1,209871
Perla de la Rosa,1961-07-15,,1,1520599
Emil Hostina,1976-05-31,,2,209884
Robert Stone,1958-01-01,,2,209972
Sutara Gayle,1963-04-14,,1,209990
Heather Craney,1971-01-01,,1,209994
Lachlan Nieboer,1981-09-11,,2,209998
Jelly Howie,1987-06-11,,1,210004
Paige Howard,1985-02-05,,1,210021
Eliza Coupe,1981-04-06,,1,210050
Bobs Gannaway,1965-06-26,,2,210053
Choi Won-young,1976-01-10,,2,1258630
Rick Prelinger,1953-01-01,,2,996491
Aaron Monaghan,1980-06-01,,2,210061
Mark Rice-Oxley,1980-03-20,,2,996497
Christian Ealey,1977-11-21,2016-05-03,2,996498
Madeleine Mantock,1990-05-26,,1,1258664
David Lee Miller,1955-07-15,,2,996539
Sara Jean Underwood,1984-03-25,,1,996551
Sean Giambrone,1999-05-30,,2,1258699
Lizzy Greene,2003-05-01,,1,1520844
Hayley Orrantia,1994-02-21,,1,1258700
Michaela McManus,1983-05-20,,1,210126
Sadie Calvano,1997-04-08,,1,1258702
Jon Briddell,1966-03-10,,2,210128
Alena Mihulová,1965-05-04,,1,996558
Ken Barnett,1972-07-24,,2,210134
Beau Sia,1976-02-06,,2,1520857
Gabrielle Elyse,1996-11-19,,1,1520858
Mike Miller,1949-01-04,,2,210154
Angelique Midthunder,1971-01-09,,1,210157
Yana Titova,1983-02-26,,1,996602
Harvey Guillén,1990-05-03,,2,210172
Devon Weigel,1983-11-18,,1,210181
Blixa Bargeld,1959-01-12,,2,996617
Zolee Griggs,1997-07-30,,1,1783049
Philippe Cousteau,1940-12-30,1979-06-28,2,1258769
Peter Porte,1984-03-29,,2,210214
Shaun Clarke,1957-07-18,2020-05-05,2,1520954
Michael Matteo Rossi,1987-06-01,,2,996671
Nichole Sakura,1989-12-15,,1,996697
Brady Hender,1996-08-29,,2,996699
Dax Flame,1991-11-05,,2,996700
Miles Teller,1987-02-20,,2,996701
Taylor Kinney,1981-07-15,,2,210271
Cariba Heine,1988-10-01,,1,210275
Brittany Byrnes,1987-07-31,,1,210276
Hannah Stocking,1992-02-04,,1,2307427
Anya Monzikova,1984-01-01,,1,210292
Kelen Coleman,1984-04-19,,1,210305
Zoe Clarke-Williams,1974-04-30,,1,996749
Ava Allan,2000-03-01,,1,1258895
Natasha Wanganeen,1984-06-20,,1,2045328
Bailey Gambertoglio,2000-02-23,,1,1258896
Anna Lambe,2000-09-25,,1,2307481
Felisha Terrell,1979-03-16,,1,210334
Jen Lilley,1984-08-04,,1,210344
Keena Ferguson,1979-05-13,,1,210346
Brea Grant,1981-10-16,,1,210355
Sean Charmatz,1980-08-28,,2,1521078
Cinta Laura Kiehl,1993-08-17,,1,1258954
Preston James Hillier,1975-06-27,,2,210379
David Del Rio,1987-09-29,,2,210389
Tasha Lawrence,1967-01-31,,1,2045397
Ian Alda,1984-01-01,,2,210392
John Pierson,1954-04-30,,2,472539
Laivan Greene,1992-02-17,,1,210395
Austin Zajur,1995-08-12,,2,1783261
Marco Quaglia,1974-01-01,,2,996844
Josh Murray,1984-08-12,,2,3093996
Jimmy Castro,1987-10-20,,2,472560
Emilija Baranac,1994-08-04,,1,1783292
Alex Essoe,1992-03-09,,1,210454
Florin Tănase,1944-04-13,2003-06-01,2,1259032
Mary Ashton,1978-01-25,,1,472602
Dee Rees,1977-02-07,,1,472630
Christina Chong,1983-09-18,,1,472632
Teressa Liane,1988-03-11,,1,1521222
Nicholas Boulton,1968-11-22,,2,210519
Hatem Ali,1962-06-02,2020-12-29,2,1259103
Mikha Tambayong,1994-09-15,,1,1259106
Yusuf Mahardika,1999-08-20,,2,1259120
Kulap Vilaysack,1980-05-11,,1,210566
Lydia Hearst,1984-09-19,,1,210573
Alina Chivulescu,1974-07-21,,1,1259214
Emelia Burns,1982-02-18,,1,210653
Janina Gavankar,1980-11-29,,1,210665
Robert Glasper,1978-04-06,,2,1521394
Kylee Russell,1996-10-08,,1,210688
Arienne Mandi,1994-04-08,,1,1521411
Jesse Williams,1981-08-05,,2,210695
Frank Bond,1969-08-08,,2,210697
Jonathan Forbes,1976-12-04,,2,210707
Rebekah McKendry,1978-10-08,,1,1521437
A$AP Rocky,1988-10-03,,2,1521445
Miles Szanto,1991-09-23,,2,210756
Matthew James Morrison,1992-06-22,,2,2832196
Alessandro Tiberi,1977-06-28,,2,210766
Rutina Wesley,1978-12-21,,1,210773
Josh Kim,1981-04-23,,2,1521495
Melody Hollis,1998-04-27,,1,997211
Rome Shadanloo,1979-09-03,,1,210814
Cindy Chiu,1980-05-12,,1,210815
Neal Bledsoe,1981-03-26,,2,210818
Kristen Connolly,1980-07-12,,1,210824
Andrea Navedo,1977-10-10,,1,210826
Karolina Wydra,1981-03-05,,1,210829
Nanrisa Lee,1980-05-26,,1,997262
Teisha Speight,1988-10-20,,1,3618710
Ricki Lander,1979-12-14,,1,210842
Maddie Nichols,2002-01-28,,1,1783721
Autumn Dial,1990-05-15,,1,997303
Isabella Acres,2001-02-21,,1,210877
René Escobar Jr.,1989-04-20,,2,2832328
Aliyah O'Brien,1981-05-07,,1,210904
Amy Gumenick,1986-05-17,,1,210909
Kote Tolordava,1979-05-13,2015-04-11,2,1521644
Ben Winchell,1994-07-03,,2,997369
Simon Chin,1975-02-26,,2,1259515
Niko Pepaj,1991-04-06,,2,997406
Alessio Scalzotto,2002-10-23,,2,2308131
Henriëtte Tol,1953-03-09,,1,211016
Mike Libanon,1963-05-07,,2,211042
Ron Nakahara,1947-07-20,,2,1783922
'Sister' Carol East,1959-01-15,,1,1521781
Gen Padova,1981-08-02,,1,997509
Bart Klever,1956-10-22,,2,211101
Tiffany Mynx,1971-10-10,,1,997549
Milly Alcock,2000-04-11,,1,2046128
Daniele Nardi,1976-06-24,2019-03-09,2,1783996
Dee,1978-02-17,,1,997589
Houston,1969-03-24,,1,997593
Paris Warner,1998-03-24,,1,1521888
Ash Santos,1993-06-09,,1,1521895
Griffin Cleveland,2003-02-02,,2,1259760
Emjay Anthony,2003-06-01,,2,1259762
Nick Gillespie,1982-01-12,,2,1521909
Andre Boyer,1985-05-23,,2,1259765
Karim Saleh,1978-03-07,,2,997632
Eric Corton,1969-01-11,,0,211218
Michel Sluysmans,1979-02-18,,2,211242
Rome Flynn,1991-11-25,,2,1521980
Tye White,1984-02-23,,2,1521981
Vladimir Caamaño,1979-08-12,,2,2308419
Lior Raz,1971-11-24,,2,1259880
John A. Gallagher,1955-01-01,,2,997743
Lukas Dijkema,1954-02-27,,2,211323
Alex Fondja,1986-04-28,,2,1522063
Olivia Poulet,1978-07-09,,1,211395
Josh Bear,1979-07-05,,2,1522124
Rupert Degas,1970-08-17,,2,211412
Tim Bentinck,1953-06-01,,2,997860
Riley Thomas Stewart,2002-09-01,,2,211429
Jack Fulton,2006-01-12,,2,1260011
Amirah Vann,1980-06-24,,1,1522168
Wynton Marsalis,1961-10-18,,2,211454
Alexis Krause,1981-04-08,,1,1260031
Ronda Rousey,1987-02-01,,1,997887
Chris D'Elia,1980-03-29,,2,1260036
Ron Funches,1983-03-12,,2,1260038
Rick Glassman,1984-07-23,,2,1260039
Kristian Kordula,1979-05-01,,2,1260040
Brent Morin,1986-08-31,,2,1260041
Shane Fontayne,1954-04-29,,0,2832906
Vanessa Rubio,1983-12-06,,1,1784330
Emily Rios,1989-04-27,,1,211474
Natalie Alyn Lind,2000-06-21,,1,211484
Katherine Boecher,1981-08-10,,1,211488
Meg Braden,1990-06-06,,1,1522211
Robbie Jones,1977-09-25,,2,211492
Jackson Gower Taylor,1996-03-29,,2,2570795
Warren Brown,1978-05-11,,2,211521
Laura-Leigh,1990-01-09,,1,211539
Jessica Parker Kennedy,1984-10-03,,1,211540
Masashi Fujimoto,1963-10-05,,2,1522260
Simon Baker,1986-01-01,,2,211568
Neta Riskin,1976-10-28,,1,1260160
Martin Copping,1997-11-01,,2,211590
Inbar Lavi,1986-10-27,,1,211596
Andrew J. West,1983-11-22,,2,211598
Charles Henry Wyson,2000-01-01,,2,211599
Morgan Thompson,1990-01-01,,1,473750
Joanne Crawford,1973-01-01,,1,211621
Cassie Young,1984-06-29,,1,211622
Bridget Graham,1992-08-13,,1,1522344
Jocelyn Hudon,1994-11-18,,1,1522345
Annie Hardy,1981-06-05,,1,2308790
Jillian Rose Reed,1991-12-20,,1,211647
James Kent,1962-01-01,,2,211659
Nicole Parker,1978-02-21,,1,211662
Jesse Luken,1983-04-29,,2,211675
Jim Howick,1979-05-14,,2,211681
Emilie Ullerup,1984-10-27,,1,211685
Mark Dexter,1973-04-21,,2,211738
Drew Waters,1973-08-20,,2,211742
Tim Alexander,1965-04-10,,2,211745
Daniela Melchior,1996-11-01,,1,1784612
Kelly Noonan,1979-03-25,,1,211758
Chris Daughtry,1979-12-26,,2,211761
Jonna Walsh,1985-03-04,,1,211764
Lauren McNamara,2004-03-07,,1,1784638
Kadence Kendall Roach,2005-07-25,,1,1784642
Mandell Maughan,1983-08-24,,1,211788
Alison Sudol,1984-12-23,,1,998225
Thomas Zellen,1980-11-19,,2,998227
Colton Haynes,1988-07-13,,2,211800
Joel Madden,1979-03-11,,2,211812
Kinsey Packard,1976-08-17,,1,211815
Johnny Wactor,1986-08-31,2024-05-25,2,211824
Kim Byung-man,1975-07-29,,2,1260409
Daisy Beaumont,1973-06-29,,1,211847
De La Ghetto,1984-09-17,,2,3619729
Luis Carreño,1975-08-20,,2,3619730
Richard Clarke,1950-10-17,,2,1522580
Roger Rignack,1962-09-24,,2,998312
Max Ehrich,1991-06-24,,2,211896
Greta Lee,1983-03-07,,1,1260481
Danny Bakewell Sr.,1946-01-01,,2,1784778
Jesse Henecke,1963-06-24,,2,211915
Marlon Correa,1975-07-21,,2,998352
Treechada Petcharat,1986-10-05,,1,1260505
Tiffany Espensen,1999-02-10,,1,211937
Ed Sheeran,1991-02-17,,2,998387
Robert Lawrenson,1971-11-12,,2,211958
Geoff Johns,1973-01-25,,2,211962
Sarah Minnich,1987-10-17,,1,1260554
Philip Ettinger,1985-09-08,,2,211991
Caitlin FitzGerald,1983-08-25,,1,211993
Nathaniel Marston,1975-07-09,2015-11-11,2,211998
Ethan Dizon,2002-01-01,,2,212003
Matthew Arnold,1974-04-04,,2,1260586
Jody Jaress,1943-04-18,,1,212023
Kelly Sry,1988-09-29,,2,998456
Piotr Szkopiak,1966-03-14,,2,212025
Gavin McInnes,1970-07-17,,2,998458
Don McCullin,1935-10-09,,2,1522751
Sam Strike,1994-01-18,,2,1522758
Sam Coleman,1996-09-26,,2,1522759
Darin Angelov,1980-08-30,,2,1260615
James Bloor,1998-05-02,,2,1522760
Jessica Madsen,1992-04-11,,1,1522761
Natalie Knepp,1983-04-14,,1,212044
Alexandra Nice,1972-10-31,,1,998483
Sarah Constible,1976-01-24,,1,212061
Nadia Fossier,1971-05-15,,1,212085
Charlotte Milchard,1977-12-13,,1,1784986
Viktor Kossakovsky,1961-07-19,,2,998555
Lily Pilblad,2000-04-15,,1,212132
Kristen Harris,1976-11-16,,1,212141
Deborah Ann Woll,1985-02-07,,1,212154
Les Stroud,1961-10-20,,2,212161
Chris Eyre,1968-12-04,,2,212165
Tony Fucile,1964-09-27,,2,1260745
Joshua Rush,2001-12-14,,2,212184
Ikumi Yoshimatsu,1987-06-21,,1,2047200
Mathias Retamal,1984-08-14,,2,1522915
Tina Ivlev,1989-06-10,,1,212198
Matt Testro,1996-02-05,,2,1522920
Kevin Hanchard,1974-07-04,,2,1260782
Taylor Swift,1989-12-13,,1,212208
Mark Saul,1985-06-20,,2,212218
Kim Kardashian,1980-10-21,,1,212225
Sheng Wang,1980-01-09,,2,1785090
Mason Cotton,2002-06-25,,2,212234
Tom Harper,1980-01-07,,2,212240
Jaret Sacrey,1971-06-27,,2,212249
Michael Dempsey,1967-07-21,,0,1260840
Jack Whitehall,1988-07-07,,2,212285
Michael Cognata,1988-05-05,,2,1785152
Seth Morris,1970-05-21,,2,212290
Tina Casciani,1992-06-01,,1,212291
Mekenna Melvin,1985-01-23,,1,212324
Priscilla Quintana,1992-08-11,,1,1785188
Brennan Bailey,1997-01-23,,2,212331
Laura Galán,1986-01-01,,1,1260914
Calvin Trillin,1935-12-05,,2,1260945
Johan Renck,1966-12-05,,2,212408
Italia Ricci,1986-10-29,,1,212429
Vernon Chatman,1972-10-31,,2,212475
Ben Turner,1980-02-03,,2,1261071
Sofia Rosinsky,2006-06-10,,1,1523226
Akin Gazi,1981-10-15,,2,1261092
Bobby Schofield,1993-04-02,,2,1523242
Alisha Bailey,1987-04-13,,1,1261125
George Kosturos,1991-11-26,,2,1523296
Diana Lin,1962-01-01,,1,2309752
Adam Devine,1983-11-07,,2,212604
Zhao Shuzhen,1934-02-07,,1,2309757
Ben Milliken,1989-06-28,,2,212646
Blair Redford,1983-07-27,,2,212647
Oksana Marchenko,1973-04-28,,1,1261249
Miguel Albaladejo,1966-08-20,,2,212677
Gregg Sulkin,1992-05-29,,2,212686
Jeff Hephner,1975-06-22,,2,212689
Jessie O'Donohue,1980-07-13,,1,212691
Candice Patton,1985-06-24,,1,212700
Anna Clark,1960-05-14,,1,212702
Leah Greenhaus,1998-04-23,,1,1785566
Gregory Romano,1993-01-12,,2,1785572
Moon Seung-ah,2008-01-01,,1,2309873
Kylie Cantrall,2005-06-25,,1,2309874
David Corenswet,1993-07-08,,2,1785590
Eli Manning,1981-01-03,,2,212727
Charlie Vickers,1992-02-10,,2,2309879
Martin Dingle Wall,1971-07-22,,2,212739
Jessica Tovey,1987-11-10,,1,212740
Muhammed Cangören,1951-07-01,,2,212747
Birol Tarkan Yıldız,1973-05-06,,2,212749
Peter Caulfield,1984-06-13,,2,1785617
Savaş Özdemir,1970-05-08,,2,212754
Alper Kul,1975-12-05,,2,212755
Mehmet Polat,1970-01-14,,2,212756
Teoman Kumbaracıbaşı,1971-10-18,,2,212761
Gillian Zinser,1985-11-04,,1,212766
Nick Eversman,1986-02-15,,2,212768
Peter Mooney,1983-08-19,,2,212772
Marc Menchaca,1975-10-10,,2,212776
Melissa Tang,1985-05-07,,1,212778
Valeriia Karaman,1994-08-15,,1,2309944
Mark Ghanimé,1977-12-01,,2,1261371
Geoffrey Nauffts,1961-02-03,,2,212797
Kyra Zagorsky,1976-06-06,,1,1261375
Michael Heseltine,1933-03-21,,2,2309956
Carlo Marks,1982-08-24,,2,212809
Laura Birn,1981-04-25,,1,212815
LaRoyce Hawkins,1988-05-04,,2,1261395
Christa Miller,1964-05-28,,1,212821
Stacy Keibler,1979-10-14,,1,212824
Samantha Isler,1998-10-26,,1,1261400
Cheyenne Jackson,1975-07-12,,2,212828
Nicky Whelan,1981-05-10,,1,212833
Julian Hilliard,2011-06-20,,2,2047847
Sam Cohen,1999-01-12,,2,999301
Kris Edlund,1970-07-18,,1,1785747
Cocoa Brown,1972-01-01,,1,999320
Jerry Brown,1938-04-07,,2,1523611
Landry Bender,2000-08-03,,1,999325
Kevin Hernandez,1997-03-20,,2,999329
David Tompa,1974-07-25,,2,999339
Nathan Kress,1992-11-18,,2,212913
Kylie Bunbury,1989-01-30,,1,999346
Sadie Pickering,1986-08-29,,1,212924
Avan Jogia,1992-02-09,,2,212934
Linda Kiani,1980-09-14,,1,1261512
Brit Morgan,1987-09-24,,1,212938
Michael Higgs,1962-02-14,,2,212944
Asher Blinkoff,2008-11-23,,2,1523670
Alex Arsenault,1985-02-28,,2,212952
Amir Jafari,1973-09-01,,2,1261530
Peter Malota,1958-08-28,,2,1785844
Pope Francis,1936-12-17,2025-04-21,2,1523704
Sasha Jackson,1988-08-01,,1,212985
Diane Wuornos,1939-08-12,,1,2048003
Arlene Pralle,1947-05-06,,1,2048008
Jenny Slate,1982-03-25,,1,213001
Kym Jackson,1981-07-01,,1,999445
Tyria Moore,1962-08-03,,1,2048036
Anna Wood,1985-12-30,,1,213044
Jadin Gould,1998-06-20,,1,213049
Ange Maya,1968-11-30,,1,999490
Nnamdi Asomugha,1981-07-06,,2,213058
Tommy Nelson,1997-12-07,,2,999498
