birthday,deathday,gender,person_id,known_for_department,age,movie_count
1978-05-04,,2,60526,Acting,45,1
1944-08-11,,2,27762,Acting,79,4
2004-05-19,,1,1141877,Acting,19,4
1997-01-29,,1,1109111,Acting,26,1
1991-09-13,,1,1010799,Acting,32,1
1967-12-30,,2,27764,Acting,56,2
1950-12-02,,2,27770,Acting,73,2
1948-09-17,2003-09-11,2,27772,Acting,54,1
1982-10-29,,1,27775,Acting,41,5
1990-12-01,,2,1010819,Acting,33,1
1967-09-06,,1,60560,Acting,56,5
1967-12-11,,1,60561,Acting,56,2
1949-07-29,,2,93345,Acting,74,1
1992-04-25,,1,1371297,Acting,31,4
1947-06-24,,2,27811,Acting,76,1
1935-01-05,2014-12-25,2,27822,Acting,79,2
1978-07-27,,2,93364,Directing,45,2
1974-04-20,,2,60601,Acting,49,6
1983-02-25,,1,1371324,Directing,40,1
1964-11-10,,2,224446,Acting,59,1
2002-06-03,,1,1207488,Acting,21,6
2005-04-18,,1,1207489,Acting,18,2
1967-07-24,,1,60613,Acting,56,2
1948-07-21,,2,552139,Acting,75,4
1986-02-08,,1,486603,Acting,37,1
1978-10-03,,1,27855,Acting,45,5
1969-01-04,,2,27858,Acting,54,3
1988-09-19,,1,2518227,Writing,35,1
1970-12-04,,2,60633,Acting,53,8
1992-03-31,,2,1502430,Acting,31,2
1987-11-24,,2,1502438,Acting,36,3
1929-04-11,2022-06-13,2,27880,Acting,93,1
1958-10-09,,2,60650,Acting,65,4
1949-02-17,,2,93419,Directing,74,1
2003-06-17,,2,1043693,Acting,20,1
1995-09-29,,1,1535218,Acting,28,1
1966-10-06,,1,224507,Acting,57,2
1970-06-23,,2,60672,Acting,53,4
1988-04-30,,1,224513,Acting,35,5
1991-02-24,,2,1371398,Acting,32,5
1990-09-28,,1,60715,Acting,33,2
1974-09-22,,2,60716,Acting,49,3
1978-05-16,,2,60717,Acting,45,1
1963-10-13,,2,60719,Acting,60,9
1961-11-27,,2,60721,Acting,62,7
1993-01-28,,2,93491,Acting,30,8
1991-02-26,,1,1568053,Acting,32,1
1943-11-17,,1,27964,Acting,80,1
1985-09-23,,2,552252,Acting,38,4
1967-02-20,,1,60739,Acting,56,6
1992-10-12,,2,27972,Acting,31,16
1960-01-04,,1,60741,Acting,63,3
1991-12-17,,2,27974,Acting,32,1
1987-07-16,,1,1436999,Acting,36,4
1987-11-19,,2,1011019,Acting,36,2
1984-02-21,,2,1240398,Acting,39,1
1995-04-21,,1,2485582,Acting,28,1
2004-11-16,,2,1895760,Acting,19,4
1981-02-11,,1,93527,Acting,42,1
1958-12-27,,1,27995,Acting,65,1
1937-08-04,2022-03-03,2,28002,Acting,84,3
1974-01-13,,1,28003,Acting,49,2
1942-10-31,2018-03-03,2,28010,Acting,75,4
1976-03-05,,2,1240427,Acting,47,2
2005-04-12,,1,1273208,Acting,18,2
1991-07-09,,2,1731961,Acting,32,1
1982-09-30,,1,93564,Acting,41,1
1939-12-09,2013-03-05,2,60796,Acting,73,1
1982-04-10,,1,126337,Acting,41,1
1989-07-21,,2,28042,Acting,34,2
1980-08-11,,1,28044,Acting,43,6
1996-05-20,,1,1371546,Acting,27,1
1974-03-08,,2,1142171,Directing,49,1
1972-11-20,,1,1371551,Acting,51,5
1986-05-30,,2,1011103,Acting,37,3
1975-04-14,,2,93602,Acting,48,1
1985-03-20,,1,1011107,Acting,38,2
1984-01-06,,1,1240487,Acting,39,14
1971-09-14,,2,60846,Acting,52,8
1974-01-01,,2,60848,Acting,49,1
1959-10-26,,2,60851,Acting,64,5
1993-01-10,,2,2256312,Acting,30,5
1985-04-16,,1,28098,Acting,38,1
1958-11-15,,2,28099,Acting,65,1
1961-10-08,,2,28100,Acting,62,1
1996-05-21,,1,2420169,Acting,27,2
1975-01-01,,2,60874,Acting,48,18
1952-09-23,,2,60875,Acting,71,18
1982-05-28,,1,28109,Acting,41,4
1944-12-03,2020-12-10,1,60877,Acting,76,12
1966-11-17,,2,60881,Acting,57,20
1958-03-11,,2,224723,Acting,65,7
1965-03-02,,2,1011158,Directing,58,1
1982-08-13,,2,60898,Acting,41,14
1985-07-18,,2,60899,Acting,38,2
1981-04-08,,2,60900,Acting,42,11
1983-05-28,,2,60901,Acting,40,3
2010-07-18,,2,1994215,Acting,13,2
1985-04-22,,2,1633770,Acting,38,1
1936-11-28,,2,60910,Acting,87,6
1978-01-05,,2,1142261,Crew,45,2
1969-12-31,,2,60923,Directing,54,3
1979-06-25,,1,60928,Acting,44,6
1935-04-21,2021-05-18,2,28164,Acting,86,1
2004-10-15,,1,1797637,Acting,19,1
1958-08-28,,2,60939,Acting,65,1
1959-08-18,,2,552467,Acting,64,1
1963-10-31,,2,60949,Acting,60,13
1964-07-22,,2,60950,Acting,59,10
1964-09-30,,1,126487,Acting,59,2
1973-05-25,,1,60952,Acting,50,2
1988-02-11,,1,126488,Acting,35,1
1953-07-23,,2,159261,Acting,70,7
1974-09-24,,1,60959,Acting,49,15
1970-07-23,,1,126502,Acting,53,2
1996-06-05,,2,552504,Acting,27,1
2005-11-07,,1,2027068,Acting,18,1
1997-12-29,,1,2387518,Acting,26,1
1980-05-02,,2,1240645,Acting,43,1
1989-12-22,,1,224842,Acting,34,1
1952-07-17,,2,28238,Acting,71,7
1955-10-18,,2,28239,Writing,68,4
1952-04-07,,2,61011,Acting,71,4
1961-04-19,,2,28249,Visual Effects,62,1
1975-10-04,,2,224870,Acting,48,1
1979-11-12,,1,159336,Acting,44,1
2001-02-24,,1,224878,Acting,22,2
1979-08-23,,1,28273,Acting,44,1
1987-07-28,,2,1175170,Acting,36,1
1970-04-17,,2,61059,Acting,53,2
1992-05-30,,1,1797771,Acting,31,1
1965-08-29,,2,61069,Directing,58,1
1977-02-18,,2,159386,Acting,46,2
1970-02-17,,1,61084,Acting,53,3
2000-05-10,,1,61098,Acting,23,1
1955-12-07,,1,61099,Acting,68,3
1989-12-01,,1,1371819,Acting,34,1
1968-09-12,,2,126638,Writing,55,3
1966-12-04,,2,61110,Acting,57,13
1967-10-13,,1,61114,Acting,56,7
2009-01-14,,1,1502907,Acting,14,2
1989-01-08,,2,1109702,Acting,34,11
1983-07-03,,1,1306314,Acting,40,4
1997-10-20,,2,126667,Acting,26,4
1987-01-08,,1,1765068,Acting,36,3
1985-09-22,,1,61134,Acting,38,3
1987-12-29,,2,2125528,Acting,36,1
1965-05-29,,2,159454,Acting,58,7
1992-11-23,,1,1044197,Acting,31,1
1979-05-15,,2,1732327,Acting,44,4
1995-09-17,,2,61166,Acting,28,1
1951-06-02,,2,61167,Acting,72,8
1976-08-19,,2,225009,Directing,47,2
1999-05-11,,1,1371894,Acting,24,1
1969-11-27,,1,126713,Acting,54,10
1971-06-15,,2,28410,Acting,52,2
1989-04-18,,1,61178,Acting,34,5
1959-08-29,,1,28412,Acting,64,4
1972-01-28,,1,61182,Acting,51,12
1970-06-26,,2,28414,Acting,53,4
1995-01-09,,1,61186,Acting,28,2
1974-02-01,,2,1044250,Directing,49,1
1956-04-17,,2,61216,Acting,67,3
1991-01-25,,1,1437491,Acting,32,2
1973-06-01,,2,28472,Acting,50,3
1916-11-15,2008-09-02,2,94011,Visual Effects,91,1
1982-03-24,,2,126778,Acting,41,1
1971-01-24,,2,28477,Acting,52,6
1973-11-11,,2,28478,Acting,50,2
1999-08-22,,2,1634120,Acting,24,1
1968-06-27,,2,61260,Acting,55,4
1996-07-22,,2,61263,Acting,27,8
1996-10-04,,1,2092879,Acting,27,1
1984-01-19,,1,1175394,Acting,39,2
1995-02-07,,2,1765227,Acting,28,2
1984-09-02,,2,1437547,Acting,39,2
1983-01-21,,1,94064,Acting,40,1
1925-12-13,,2,61303,Acting,98,4
1973-04-19,,2,94075,Acting,50,8
1994-04-21,,2,2551675,Acting,29,1
1995-08-18,,1,1437582,Acting,28,1
1982-10-19,,1,94098,Acting,41,5
1968-04-12,,1,126875,Acting,55,2
1969-12-31,,2,94108,Directing,54,1
1998-01-12,,2,1142686,Acting,25,3
1980-01-24,,1,1109920,Acting,43,1
1967-11-05,,1,159657,Acting,56,2
1980-03-05,,1,946090,Acting,43,1
1990-04-10,,2,61363,Acting,33,7
1968-08-21,,2,61373,Acting,55,2
1967-12-07,,2,126910,Directing,56,1
1991-09-27,,2,1142720,Acting,32,9
1970-12-13,,2,94146,Acting,53,2
2007-03-07,,1,1306572,Acting,16,3
1973-04-28,,1,126932,Acting,50,5
2001-05-27,,1,1109976,Acting,22,2
1947-05-04,,2,28633,Acting,76,29
1980-06-23,,2,28634,Acting,43,1
1982-08-17,,2,1437659,Acting,41,1
1966-10-28,,2,28637,Acting,57,11
1962-08-24,,2,28638,Acting,61,19
1972-04-20,,1,28639,Acting,51,9
1964-09-16,,1,28640,Acting,59,18
1938-07-22,2025-08-17,2,28641,Acting,87,10
1969-06-13,,1,61409,Acting,54,6
1961-02-08,,2,585700,Acting,62,1
1962-01-01,,2,126945,Directing,61,1
1939-05-07,,2,94182,Acting,84,6
1960-05-31,,2,61411,Writing,63,4
1970-07-08,,2,159720,Acting,53,9
1991-11-15,,1,94185,Acting,32,8
1968-10-24,,2,61423,Acting,55,4
1978-05-28,,2,1306608,Directing,45,5
1966-07-14,,2,28657,Acting,57,6
1981-12-27,,1,28660,Acting,42,4
1997-09-08,,2,61428,Acting,26,2
1989-06-13,,1,946171,Acting,34,2
1987-06-03,,1,1634328,Acting,36,3
1982-02-20,,2,2519070,Acting,41,1
1990-03-30,,1,1699892,Acting,33,1
1980-08-15,,1,1241157,Acting,43,2
1985-01-01,,2,61510,Acting,38,5
1963-03-01,,2,28741,Directing,60,1
1977-09-08,,2,127048,Acting,46,7
1967-10-24,,1,28744,Acting,56,2
1975-10-30,,2,1110102,Directing,48,3
1978-07-02,,2,61527,Acting,45,4
1989-02-19,,2,225377,Acting,34,1
1967-03-12,,2,61545,Acting,56,1
1936-07-05,2020-04-22,1,28778,Acting,83,2
1984-07-19,,1,1077356,Acting,39,3
1964-09-30,,1,28782,Acting,59,8
1964-06-01,,2,192632,Acting,59,1
1958-03-08,,2,159869,Acting,65,1
1984-05-07,,2,225411,Acting,39,5
2007-04-12,,2,3797133,Acting,16,1
1941-05-14,2017-03-10,2,61584,Acting,75,1
1988-07-30,,3,127128,Acting,35,3
1966-02-25,,1,127130,Acting,57,4
1987-02-18,,2,979103,Acting,36,5
1951-01-01,,2,127149,Acting,72,2
1976-08-25,,2,28846,Acting,47,8
1983-03-10,,2,28847,Acting,40,10
1964-06-04,,2,28848,Acting,59,2
1996-09-18,,2,2126003,Acting,27,1
1984-12-10,,2,1175743,Acting,39,1
1978-10-28,,1,1011904,Acting,45,5
1949-01-01,,1,61635,Acting,74,2
1977-08-18,,2,28869,Acting,46,5
1956-11-05,,2,28871,Acting,67,2
1952-08-12,,2,159948,Acting,71,1
1992-02-23,,1,1372369,Acting,31,7
1983-03-09,,2,94421,Acting,40,1
1985-07-25,,1,94423,Acting,38,1
1985-11-25,,1,94424,Acting,38,1
1976-02-29,,2,61658,Acting,47,4
1974-08-11,,2,61659,Acting,49,10
1951-12-03,,2,61660,Acting,72,1
1984-05-11,,1,94427,Acting,39,7
1971-08-11,,1,94428,Acting,52,12
1971-01-19,,2,94431,Acting,52,3
1972-01-20,,2,94432,Acting,51,20
1989-09-05,,1,159962,Acting,34,2
1965-03-24,,2,1175778,Acting,58,1
1976-01-14,,2,94436,Acting,47,4
1955-08-24,,1,94437,Acting,68,1
1986-06-14,,1,159985,Acting,37,2
1976-06-30,,2,1241330,Acting,47,2
1971-09-12,,1,61696,Acting,52,2
1972-04-08,,2,61697,Acting,51,13
1997-03-25,,1,94482,Acting,26,1
1980-08-05,,2,979216,Acting,43,7
1994-08-01,,2,1667351,Acting,29,2
1988-02-22,,2,94509,Acting,35,1
1993-06-29,,2,127281,Acting,30,3
1988-11-03,,1,1503556,Acting,35,1
1984-03-09,,2,225610,Acting,39,2
1957-08-17,,2,29009,Directing,66,2
1975-11-04,,2,61784,Acting,48,8
1977-05-31,,2,29020,Acting,46,8
2006-12-06,,1,1274210,Acting,17,2
1990-09-15,,2,455033,Acting,33,2
1950-04-17,,1,29051,Acting,73,2
1978-08-28,,1,61829,Acting,45,1
1987-04-01,,1,1110405,Acting,36,5
1947-12-16,2020-08-18,2,29068,Acting,72,2
1976-01-03,,2,61852,Acting,47,2
1995-12-02,,2,1765788,Acting,28,5
1990-06-18,,2,225692,Acting,33,3
1975-11-11,,2,61855,Acting,48,1
1989-12-02,,2,225694,Acting,34,5
1952-10-04,,1,94627,Acting,71,2
1947-06-23,,2,29092,Acting,76,5
1949-09-01,,1,192933,Acting,74,1
1978-11-17,,2,192944,Acting,45,1
1979-02-21,,2,291263,Acting,44,11
1987-11-01,,2,1470911,Acting,36,2
1981-11-18,,1,61904,Acting,42,1
1966-09-22,,1,61911,Acting,57,1
1974-02-16,,2,127451,Acting,49,1
1984-01-31,,1,1503717,Acting,39,1
1980-08-30,,2,94699,Acting,43,1
1961-01-14,2015-04-01,2,61949,Directing,54,1
1968-02-17,,2,61952,Directing,55,1
1990-07-06,,2,61959,Acting,33,3
1975-07-20,2004-02-03,2,61960,Acting,28,1
1949-05-20,,2,61961,Acting,74,2
1961-11-14,,2,61962,Acting,62,4
1971-09-17,,2,946696,Acting,52,9
1928-04-22,2022-04-02,1,61964,Acting,93,4
1990-07-15,,2,1077775,Acting,33,2
1950-12-13,,1,61980,Acting,73,4
1957-12-10,2012-09-03,2,61981,Acting,54,12
1966-05-01,,1,29214,Directing,57,13
1991-12-03,,1,553504,Acting,32,1
1965-09-25,,2,29217,Costume & Make-Up,58,1
1986-04-03,,1,29220,Acting,37,6
1986-03-09,,1,29221,Acting,37,7
1987-10-18,,2,29222,Acting,36,19
1986-08-01,,2,29223,Acting,37,3
1988-11-09,,1,29224,Acting,35,1
1988-12-27,,1,586286,Acting,35,2
1986-09-04,,2,94769,Acting,37,1
1982-03-26,,2,29234,Acting,41,6
1954-04-21,,2,62003,Acting,69,3
1948-12-14,,1,62001,Acting,75,2
1980-08-31,,2,29237,Acting,43,6
1981-11-20,,1,127558,Acting,42,9
1986-07-08,,2,94791,Acting,37,4
1983-08-19,,1,94792,Acting,40,1
1997-10-23,,2,225863,Acting,26,3
1982-02-22,,1,94797,Acting,41,3
1971-03-20,,2,62031,Acting,52,1
1960-06-08,,2,62047,Directing,63,1
1963-08-24,,2,62048,Directing,60,1
1964-09-14,,1,62054,Acting,59,1
1980-08-26,,2,62064,Acting,43,21
1977-03-10,,1,62065,Acting,46,4
1968-06-14,,2,62066,Acting,55,7
1972-09-04,,2,62067,Acting,51,6
1985-07-17,,2,62068,Acting,38,1
1986-03-12,,2,62069,Acting,37,1
2003-01-04,,2,1274508,Acting,20,7
1967-08-10,,2,62093,Acting,56,2
2007-07-27,,1,1274510,Acting,16,3
1992-03-05,,1,979599,Acting,31,1
1969-12-11,,2,94864,Acting,54,8
1983-01-09,,1,62105,Acting,40,8
1999-01-24,,2,1274537,Acting,24,1
1989-08-19,,2,62122,Acting,34,1
1974-11-14,,2,62123,Acting,49,2
1954-07-22,,1,62127,Acting,69,2
1978-06-02,,2,62132,Acting,45,3
1970-01-01,,2,2814648,Acting,53,1
1957-08-09,,1,29369,Acting,66,2
1987-04-13,,2,94906,Acting,36,1
1973-04-12,,1,1503930,Acting,50,6
1976-06-21,,2,225976,Directing,47,4
1996-02-17,,1,62168,Acting,27,4
1993-11-08,,1,62169,Acting,30,1
1960-03-26,,1,62171,Acting,63,2
1996-01-26,,2,1405665,Directing,27,1
1957-09-28,,2,226029,Acting,66,1
1975-08-05,,2,94958,Acting,48,4
1955-02-08,,2,29445,Acting,68,5
1982-01-07,,1,62220,Acting,41,4
1996-03-31,,1,1700631,Acting,27,2
1932-11-18,2017-07-16,2,62233,Acting,84,1
1976-07-05,,2,95002,Acting,47,2
1989-11-12,,3,2126621,Acting,34,1
1971-06-23,,2,62245,Acting,52,2
1990-11-16,,2,1667883,Acting,33,2
1962-05-26,,2,95024,Acting,61,1
1987-08-30,,1,95038,Acting,36,3
1992-10-22,,1,95039,Acting,31,2
1992-12-02,,2,1635137,Acting,31,2
1961-01-04,,2,95047,Acting,62,10
1947-08-19,,2,29512,Acting,76,3
1993-01-29,,2,1700685,Acting,30,4
1974-11-08,,2,29528,Acting,49,5
1987-02-09,,2,979807,Acting,36,4
1980-05-05,,2,62307,Acting,43,2
1970-03-20,,2,1373048,Acting,53,2
1976-02-09,,2,95101,Acting,47,11
1975-08-18,,1,95102,Acting,48,5
1986-08-04,,2,1307543,Acting,37,5
1989-07-11,,2,95136,Acting,34,2
1988-01-17,,2,95137,Acting,35,2
1977-10-23,,2,62369,Directing,46,2
1960-07-01,,2,29605,Directing,63,4
1996-10-28,,1,29612,Acting,27,2
1983-07-03,,1,29613,Acting,40,1
1970-11-22,,2,29615,Acting,53,2
1954-06-06,,2,29616,Acting,69,3
1954-09-01,,2,29617,Acting,69,5
1976-08-21,,2,62385,Acting,47,2
1994-09-20,,1,1700784,Acting,29,2
1998-09-08,,1,2290611,Acting,25,1
1986-09-03,,2,127963,Acting,37,2
1973-04-29,,2,62439,Acting,50,2
1953-09-16,,2,29685,Acting,70,8
1990-04-28,,1,1307647,Acting,33,1
1966-06-30,,2,62486,Acting,57,5
1961-01-09,,1,95257,Acting,62,2
1964-01-01,,2,62498,Acting,59,2
2004-12-22,,2,1668151,Acting,19,3
1986-08-12,,1,1569850,Acting,37,4
1982-03-31,,2,226366,Acting,41,11
1964-03-09,,1,62531,Acting,59,1
1947-04-12,,2,29774,Acting,76,3
1958-01-27,,1,62547,Acting,65,1
1943-03-08,2010-05-02,1,29791,Acting,67,2
1981-05-24,,2,1373280,Acting,42,2
1983-10-03,,1,62561,Acting,40,13
1973-07-25,,2,62562,Acting,50,12
1996-03-18,,1,62564,Acting,27,8
1966-02-24,,1,62567,Acting,57,4
1963-08-30,,2,1373307,Acting,60,9
1999-01-01,,2,1700994,Acting,24,3
1950-02-23,2020-06-02,1,62595,Acting,70,11
1955-04-08,,2,62596,Acting,68,4
1991-12-22,,1,1700995,Acting,32,3
1986-12-21,,2,1700997,Acting,37,2
1967-05-20,,2,29839,Acting,56,1
1998-06-27,,1,2192533,Acting,25,1
1934-01-14,2013-02-17,2,29859,Acting,79,1
1968-06-18,,2,29861,Acting,55,4
1950-08-12,,2,29862,Acting,73,6
1969-09-30,,1,357551,Acting,54,6
1975-07-06,,2,62644,Acting,48,11
1975-08-02,,2,62645,Acting,48,5
1990-05-16,,2,62646,Acting,33,7
1970-01-01,,2,29878,Acting,53,6
1974-05-15,,2,62649,Acting,49,4
1988-05-14,,2,1602747,Acting,35,1
2002-02-16,,2,1569986,Acting,21,2
1980-04-07,,2,226501,Acting,43,1
1986-08-29,,1,128206,Acting,37,1
1963-05-26,,2,29922,Directing,60,3
1976-09-07,,2,62692,Acting,47,2
1993-05-29,,1,226534,Acting,30,1
1974-04-26,,1,29930,Acting,49,6
1964-09-21,,1,29933,Acting,59,13
1972-02-09,,2,95475,Acting,51,2
1974-09-27,,1,586998,Acting,49,2
1954-08-20,,1,62716,Acting,69,4
1974-12-17,,2,1340669,Acting,49,4
1952-08-10,,2,62721,Directing,71,1
1997-04-15,,1,62728,Acting,26,1
1984-12-16,,2,587020,Acting,39,5
2003-05-24,,2,1340685,Acting,20,5
1985-11-18,,1,3208465,Acting,38,1
1971-01-18,,2,128276,Directing,52,1
1981-08-24,,2,62747,Acting,42,5
1972-09-06,,1,95517,Acting,51,5
1995-11-01,,1,587036,Acting,28,2
1970-03-31,,2,62752,Acting,53,7
1947-07-18,,2,62753,Acting,76,2
1989-09-25,,1,1078568,Acting,34,2
1980-09-17,,2,62768,Directing,43,3
1980-06-03,,2,62784,Acting,43,19
1957-12-19,,2,62797,Directing,66,1
1989-09-19,,1,1078608,Acting,34,4
1966-02-10,,1,1078610,Acting,57,6
1989-04-17,,2,1078613,Acting,34,8
1981-05-29,,2,521563,Acting,42,6
1984-03-02,,2,521564,Acting,39,4
1985-04-01,,2,62816,Acting,38,3
1982-03-28,,2,1471841,Acting,41,7
1959-01-09,,1,62819,Acting,64,2
1994-03-12,,2,62821,Acting,29,4
1981-03-08,,2,30058,Directing,42,1
1970-06-17,,2,62831,Acting,53,19
1950-11-18,,2,1144176,Acting,73,1
1975-10-14,,1,1668468,Acting,48,1
1968-07-15,,2,62842,Acting,55,5
1971-07-03,,2,30082,Acting,52,16
1996-10-04,,2,456066,Acting,27,3
1950-11-07,,1,30083,Acting,73,4
1961-09-15,,2,128386,Acting,62,4
1963-12-29,,2,30086,Acting,60,4
1977-12-01,,2,62854,Directing,46,11
1973-12-28,,2,62856,Acting,50,4
1978-08-18,,2,62861,Acting,45,21
1976-12-29,,2,62862,Acting,47,20
1977-03-19,,2,62863,Acting,46,14
1973-03-17,,1,95635,Acting,50,3
1990-07-31,,1,1602964,Acting,33,2
1995-05-25,,2,1602972,Acting,28,1
1981-03-18,,2,62879,Acting,42,2
2004-01-28,,1,2127280,Acting,19,1
1970-04-08,,2,62911,Acting,53,2
1992-08-04,,2,95686,Acting,31,1
1984-06-30,,1,587207,Acting,39,1
1943-10-09,2025-05-12,1,95696,Acting,81,1
1973-07-29,,2,95697,Acting,50,4
1981-10-24,,1,62932,Acting,42,2
1982-06-24,,1,95706,Acting,41,1
1990-07-04,,1,1373659,Acting,33,2
1967-03-21,,2,1439204,Acting,56,4
1993-07-22,,2,1308133,Acting,30,1
2007-01-01,,1,2782707,Acting,16,1
1972-12-14,,1,62965,Acting,51,2
1975-01-01,,1,1635844,Acting,48,1
1996-09-19,,1,2094603,Acting,27,2
1988-09-17,,1,226833,Acting,35,2
1996-01-03,,1,1373737,Acting,27,8
2003-05-11,,2,1668667,Acting,20,2
2005-06-30,,2,3044930,Acting,18,1
1982-11-30,,2,1537624,Acting,41,2
1973-12-15,,2,587354,Acting,50,1
1990-09-23,,2,1537626,Acting,33,1
1971-08-22,,2,30315,Acting,52,7
1981-11-09,,1,128628,Acting,42,2
1985-02-06,,1,128629,Acting,38,2
1965-10-30,,2,128630,Acting,58,1
1971-07-07,,1,128631,Acting,52,5
1982-04-12,,2,128636,Writing,41,1
1964-01-01,,2,1635972,Acting,59,2
1972-05-31,,1,128645,Acting,51,3
2001-11-22,,1,1504904,Acting,22,3
1987-04-22,,1,2979464,Acting,36,1
1991-08-22,,1,1537686,Acting,32,1
1959-12-30,,1,30364,Acting,64,3
1969-05-15,,2,63136,Acting,54,1
1979-09-30,,2,30368,Writing,44,3
1956-04-26,,2,63141,Acting,67,3
1986-05-01,,2,587438,Acting,37,2
1990-01-29,,2,1799858,Acting,33,1
2000-05-04,,2,1504947,Acting,23,4
1994-05-11,,2,2225865,Acting,29,1
1994-05-07,,1,1308373,Acting,29,1
1987-01-06,,1,1046233,Acting,36,1
1976-01-01,,2,30433,Acting,47,2
1955-10-17,,2,95972,Directing,68,1
1954-06-17,,2,95975,Acting,69,1
1938-05-24,,2,63208,Acting,85,2
1997-09-19,,1,2455272,Acting,26,2
1909-05-13,2012-01-09,1,63217,Acting,102,2
1995-05-04,,2,587506,Acting,28,4
1970-01-20,,1,63220,Acting,53,4
1989-01-15,,2,1275640,Acting,34,1
1968-04-18,,1,63232,Acting,55,6
1969-10-10,,1,63234,Acting,54,8
1952-12-25,,1,30485,Acting,71,5
1951-11-16,,2,30488,Acting,72,7
1978-11-23,,2,1144604,Directing,45,3
1981-01-24,,1,1308445,Acting,42,5
1950-09-18,,1,63279,Acting,73,2
1979-04-18,,2,63280,Acting,44,3
2000-09-13,,1,1701694,Acting,23,1
1970-10-17,,2,63296,Acting,53,10
1989-11-07,,1,2225985,Acting,34,1
1990-01-13,,2,96066,Acting,33,9
1946-12-01,,2,96072,Acting,77,1
1973-05-20,,2,63306,Directing,50,1
2003-10-10,,1,1046348,Acting,20,4
1982-07-30,,1,63312,Acting,41,4
2007-08-27,,1,1767250,Acting,16,7
1983-03-10,,1,96091,Acting,40,2
1977-05-10,,2,1242987,Acting,46,3
1939-11-18,,1,30585,Acting,84,2
1965-12-08,,2,63362,Acting,58,11
1987-11-14,,2,63364,Acting,36,7
1991-11-11,,1,63372,Acting,32,2
1988-06-30,,2,63373,Acting,35,2
1949-08-08,,2,30613,Acting,74,2
1980-11-12,,2,30614,Acting,43,20
1960-09-11,,2,96166,Directing,63,1
1972-09-10,,1,1636267,Acting,51,2
1985-01-08,,2,96172,Directing,38,1
1946-12-23,,1,194477,Acting,77,1
1982-07-26,,2,587701,Acting,41,2
1953-09-24,,1,1537978,Acting,70,1
1994-02-15,,1,1931204,Acting,29,1
1980-10-25,,2,51684,Acting,43,2
1959-03-16,,2,96228,Acting,64,11
1977-09-24,,1,63465,Acting,46,2
1973-12-07,,1,1538035,Acting,50,1
2007-06-04,,2,2717685,Acting,16,1
1978-04-01,,2,30710,Acting,45,3
1962-10-16,,2,30711,Writing,61,2
1943-11-30,,2,30715,Directing,80,2
1987-08-08,,1,129024,Acting,36,2
1999-01-06,,1,1669125,Acting,24,2
1990-08-17,,1,129050,Acting,33,2
1972-07-10,,1,63522,Acting,51,8
1994-06-15,,1,587823,Acting,29,1
2005-12-22,,1,1669169,Acting,18,3
1977-04-06,,2,63540,Acting,46,1
1976-05-19,,2,1177652,Acting,47,1
1971-04-04,,1,63547,Acting,52,1
1983-02-22,,1,96316,Acting,40,1
1972-02-01,,2,96321,Acting,51,3
1943-01-01,,2,161860,Acting,80,1
1962-06-07,2023-03-17,2,129101,Acting,60,10
1981-09-01,,2,63566,Acting,42,14
1996-12-09,,1,1087262,Acting,27,1
1988-10-04,,1,129104,Acting,35,3
1993-10-08,,1,96349,Acting,30,6
1977-05-11,,2,63585,Acting,46,1
1975-04-21,,2,129122,Acting,48,1
1982-12-15,,1,1144931,Acting,41,3
1959-02-01,,2,129124,Acting,64,2
1962-01-01,,2,161891,Acting,61,1
1996-03-01,,2,1898600,Acting,27,1
1992-07-01,,2,1800302,Acting,31,2
1969-03-08,,2,227439,Directing,54,5
1988-10-03,,1,227454,Acting,35,9
1971-07-15,,2,161932,Acting,52,6
2007-03-07,,2,2357412,Acting,16,1
1991-03-29,,1,63663,Acting,32,1
1978-07-22,,1,129228,Acting,45,1
1977-07-09,,1,293071,Acting,46,1
1983-09-20,,2,1341649,Crew,40,7
1985-01-02,,1,1013973,Acting,38,1
1998-06-06,,1,1505505,Acting,25,1
1994-09-29,,1,1997030,Acting,29,3
1986-02-24,,2,227564,Directing,37,5
1989-05-17,,1,1210610,Acting,34,2
1978-07-11,,2,1308934,Acting,45,2
1958-03-28,,2,1440014,Acting,65,8
1996-11-21,,1,1472783,Acting,27,1
2007-01-19,,1,1734929,Acting,16,4
1980-11-12,,2,63764,Acting,43,3
1992-02-19,,1,2128152,Acting,31,2
1953-12-22,,2,63791,Acting,70,6
1947-07-27,,1,31024,Directing,76,3
1955-05-27,,2,31028,Acting,68,7
1969-09-04,,1,31029,Acting,54,3
1986-09-16,,1,31031,Acting,37,1
1965-11-11,,2,31033,Directing,58,1
2005-02-15,,2,1440058,Acting,18,1
1974-01-31,,2,63814,Acting,49,1
1987-07-15,,2,1374534,Acting,36,3
1977-03-09,,2,63820,Directing,46,1
1964-12-12,,2,96591,Acting,59,3
1948-02-05,,2,1112414,Acting,75,4
1982-05-09,,1,96624,Acting,41,2
1980-06-24,,1,96625,Acting,43,4
1963-01-31,,1,63858,Acting,60,5
2004-03-27,,1,1538417,Acting,19,2
1990-09-30,,1,1046903,Acting,33,3
2002-05-07,,2,2914688,Acting,21,1
1990-12-02,,1,1767809,Acting,33,1
1996-04-29,,1,1636738,Acting,27,2
1985-07-15,,1,1636737,Acting,38,1
1971-12-21,,2,31119,Directing,52,2
1982-09-19,,2,31132,Acting,41,5
